ticker,event_time,signal,confidence
GPN,2025-09-25,buy,0.3663690984249115
GRMN,2025-09-25,buy,0.4346534311771393
GS,2025-09-25,buy,0.6029028296470642
GWW,2025-09-25,sell,0.3863256275653839
HAL,2025-09-25,buy,0.4736016094684601
HAS,2025-09-25,buy,0.5706590414047241
HBI,2025-09-25,buy,0.6755493879318237
HCA,2025-09-25,buy,0.635697066783905
HCSG,2025-09-25,buy,0.3406064212322235
HD,2025-09-25,buy,0.4559100568294525
HIG,2025-09-25,buy,0.33448657393455505
HII,2025-09-25,buy,0.49401557445526123
HLT,2025-09-25,buy,0.3260060250759125
HOG,2025-09-25,buy,0.6550208926200867
HOLX,2025-09-25,buy,0.5894128680229187
HON,2025-09-24,buy,0.39334508776664734
HRL,2025-09-25,sell,0.4624556005001068
HSIC,2025-09-25,buy,0.552179753780365
HST,2025-09-25,buy,0.37564390897750854
HSY,2025-09-25,buy,0.49123677611351013
HUM,2025-09-25,buy,0.4267641603946686
HWM,2025-09-25,buy,0.39726054668426514
IBM,2025-09-25,buy,0.5606942772865295
ICE,2025-09-25,buy,0.33325937390327454
IDXX,2025-09-25,buy,0.34333106875419617
IFF,2025-09-25,buy,0.4824148714542389
ILMN,2025-09-25,buy,0.5015954375267029
INCY,2025-09-25,buy,0.36182665824890137
INFO,2025-09-25,buy,0.5088157057762146
INTC,2025-09-25,buy,0.5591794848442078
INTU,2025-09-25,buy,0.6783270239830017
IP,2025-09-25,sell,0.566261887550354
IPGP,2025-09-25,buy,0.7056414484977722
IQV,2025-09-25,sell,0.34662389755249023
IR,2025-09-25,buy,0.722815752029419
IT,2025-09-25,buy,0.42125585675239563
ITW,2025-09-25,buy,0.38534778356552124
IVZ,2025-09-25,buy,0.4592961072921753
JBHT,2025-09-25,buy,0.6356282234191895
JD,2025-09-25,sell,0.4418691396713257
JKHY,2025-09-25,buy,0.3442191779613495
JLL,2025-09-25,buy,0.3547512888908386
JPM,2025-09-25,buy,0.43959975242614746
KEX,2025-09-25,buy,0.5399748682975769
KEYS,2025-09-25,buy,0.3714044392108917
KIM,2025-09-25,buy,0.35128605365753174
KKR,2025-09-25,sell,0.3856388330459595
KMB,2025-09-25,sell,0.30806681513786316
KMI,2025-09-25,sell,0.6759234070777893
KRC,2025-09-25,buy,0.5051780939102173
L,2025-09-25,buy,0.4033849537372589
LAD,2025-09-25,buy,0.3516165018081665
LH,2025-09-25,buy,0.6868283748626709
LKQ,2025-09-25,sell,0.5376577377319336
LLY,2025-09-25,sell,0.5448366403579712
LMT,2025-09-25,buy,0.5782190561294556
LNC,2025-09-25,buy,0.353100061416626
LOW,2025-09-25,buy,0.542641282081604
LUMN,2025-09-25,buy,0.6527523398399353
LUV,2025-09-25,sell,0.3506164848804474
LYB,2025-09-25,sell,0.4309334456920624
LYV,2025-09-25,buy,0.5033596754074097
MA,2025-09-25,buy,0.3361479640007019
MAA,2025-09-25,buy,0.37768176198005676
MAR,2025-09-25,buy,0.5820990800857544
MAS,2025-09-25,buy,0.6101945638656616
MCD,2025-09-25,sell,0.41754651069641113
MCHP,2025-09-25,sell,0.31616291403770447
MCK,2025-09-25,buy,0.36020252108573914
MCO,2025-09-25,sell,0.30656471848487854
MDLZ,2025-09-24,buy,0.35100600123405457
MDT,2025-09-25,buy,0.32725024223327637
MDU,2025-09-25,buy,0.34665197134017944
MEC,2025-09-25,sell,0.5151322484016418
MGM,2025-09-25,buy,0.7232306599617004
MHK,2025-09-25,buy,0.3645365536212921
MKC,2025-09-25,buy,0.4013092815876007
MLM,2025-09-25,buy,0.5730649828910828
MMC,2025-09-25,sell,0.32834652066230774
MMM,2025-09-25,sell,0.5370507836341858
MNST,2025-09-25,buy,0.3126201629638672
MOH,2025-09-25,sell,0.3412332832813263
MOS,2025-09-25,buy,0.6814225912094116
MPC,2025-09-25,buy,0.3473559021949768
MPWR,2025-09-25,buy,0.3953009843826294
MS,2025-09-25,buy,0.6265428066253662
MSI,2025-09-25,buy,0.40393227338790894
MSM,2025-09-25,buy,0.3940543234348297
MSTR,2025-09-25,sell,0.4330906867980957
MTD,2025-09-25,buy,0.4334140121936798
MU,2025-09-25,buy,0.4499271810054779
NCLH,2025-09-25,buy,0.5882300734519958
NDAQ,2025-09-25,buy,0.33887752890586853
NEE,2025-09-25,sell,0.49907368421554565
NEM,2025-09-25,buy,0.595248281955719
NFLX,2025-09-25,buy,0.6065989136695862
NIO,2025-09-25,buy,0.54164719581604
NOW,2025-09-25,buy,0.3585411608219147
NRG,2025-09-25,buy,0.43711939454078674
NSC,2025-09-25,buy,0.3027770221233368
NUE,2025-09-25,buy,0.6628252267837524
NWS,2025-09-25,buy,0.34388604760169983
NWSA,2025-09-25,sell,0.43086177110671997
NXPI,2025-09-25,buy,0.5267173051834106
NXST,2025-09-25,buy,0.37398990988731384
O,2025-09-25,buy,0.48125094175338745
ODFL,2025-09-25,sell,0.3784492015838623
OMC,2025-09-25,sell,0.3610585033893585
ORCL,2025-09-25,buy,0.3553985357284546
ORLY,2025-09-25,buy,0.35637176036834717
PDD,2025-09-25,buy,0.4348975419998169
PEG,2025-09-25,sell,0.4397451877593994
PFG,2025-09-25,sell,0.33705973625183105
PG,2025-09-25,buy,0.3755433261394501
PGR,2025-09-25,buy,0.4073447287082672
PH,2025-09-25,buy,0.3113801181316376
PHM,2025-09-25,buy,0.5877841114997864
PKG,2025-09-25,buy,0.5572125911712646
PM,2025-09-25,sell,0.49617689847946167
PNR,2025-09-25,sell,0.33594685792922974
PSA,2025-09-25,sell,0.541070282459259
PSX,2025-09-25,buy,0.4265200197696686
PTC,2025-09-25,buy,0.4913265109062195
PTON,2025-09-25,buy,0.5035070776939392
PZZA,2025-09-25,buy,0.7110725045204163
QCOM,2025-09-25,buy,0.3623117506504059
QQQ,2025-09-25,buy,0.4507363736629486
QRVO,2025-09-25,buy,0.30140939354896545
RCL,2025-09-25,buy,0.3340964615345001
RJF,2025-09-25,buy,0.6840130686759949
RL,2025-09-25,buy,0.3382773697376251
RMD,2025-09-25,buy,0.3265119194984436
ROKU,2025-09-25,buy,0.6010438203811646
RSG,2025-09-25,sell,0.5000057816505432
RTX,2025-09-25,buy,0.6179566383361816
SAP,2025-09-25,buy,0.3220519423484802
SBUX,2025-09-25,buy,0.32652056217193604
SCHW,2025-09-25,buy,0.3769645094871521
SEDG,2025-09-25,buy,0.527927577495575
SHW,2025-09-25,buy,0.7311102151870728
SLV,2025-09-25,buy,0.3776780664920807
SNA,2025-09-25,buy,0.6375490427017212
SNPS,2025-09-25,buy,0.3320910334587097
SPG,2025-09-25,buy,0.5010755062103271
SPY,2025-09-25,buy,0.47901493310928345
SRE,2025-09-25,buy,0.4984511435031891
STE,2025-09-25,buy,0.34523776173591614
STT,2025-09-25,buy,0.6379156708717346
SWK,2025-09-25,buy,0.40720006823539734
SWKS,2025-09-25,buy,0.5021410584449768
SYF,2025-09-25,buy,0.5873759388923645
T,2025-09-25,buy,0.4182116389274597
TAL,2025-09-25,buy,0.37949830293655396
TAP,2025-09-25,sell,0.38853520154953003
TBT,2025-09-25,sell,0.33497491478919983
TDY,2025-09-25,buy,0.5471055507659912
TEL,2025-09-25,buy,0.6034670472145081
TER,2025-09-25,buy,0.37499964237213135
TFX,2025-09-25,buy,0.47365981340408325
TJX,2025-09-25,buy,0.43107280135154724
TME,2025-09-25,buy,0.5931491851806641
TMF,2025-09-25,sell,0.4087197780609131
TPR,2025-09-25,buy,0.6164679527282715
TQQQ,2025-09-24,buy,0.3829772174358368
TRMB,2025-09-25,buy,0.32954731583595276
TSCO,2025-09-25,sell,0.3156566321849823
TSLA,2025-09-25,buy,0.7255860567092896
TSN,2025-09-25,sell,0.5284464955329895
TTD,2025-09-25,buy,0.3290119767189026
TTWO,2025-09-25,buy,0.37360063195228577
TXN,2025-09-25,buy,0.46892547607421875
TXT,2025-09-25,buy,0.43624213337898254
TYL,2025-09-25,buy,0.3919951915740967
UAL,2025-09-25,buy,0.5532673001289368
UDR,2025-09-25,buy,0.4224095642566681
UHS,2025-09-25,buy,0.5605869889259338
ULTA,2025-09-25,buy,0.3424777686595917
UNP,2025-09-25,sell,0.42506352066993713
UPRO,2025-09-25,buy,0.6713089346885681
URI,2025-09-25,buy,0.6648812890052795
V,2025-09-25,sell,0.30423596501350403
VCR,2025-09-25,buy,0.43429240584373474
VFC,2025-09-25,buy,0.4593529999256134
VGT,2025-09-25,buy,0.6821718215942383
VHT,2025-09-25,sell,0.3955336809158325
VIPS,2025-09-25,buy,0.4718424677848816
VLO,2025-09-25,buy,0.5452185869216919
VOX,2025-09-25,buy,0.6362178325653076
VRSK,2025-09-25,sell,0.35215508937835693
VRTX,2025-09-25,buy,0.3281327188014984
VTI,2025-09-25,buy,0.6638088226318359
VTV,2025-09-25,buy,0.43346065282821655
VUG,2025-09-25,buy,0.6868781447410583
VZ,2025-09-25,sell,0.6808524131774902
WAB,2025-09-25,buy,0.6606633067131042
WAT,2025-09-25,buy,0.6667354702949524
WEC,2025-09-25,buy,0.5218784213066101
WELL,2025-09-25,buy,0.6327047348022461
WFC,2025-09-25,buy,0.5764217376708984
WM,2025-09-25,sell,0.3665390908718109
WMB,2025-09-25,buy,0.6306827664375305
WRB,2025-09-25,buy,0.33168715238571167
WST,2025-09-25,buy,0.45199379324913025
WTW,2025-09-25,buy,0.4062461256980896
WYNN,2025-09-25,buy,0.3821887671947479
XLB,2025-09-25,buy,0.3150632083415985
XLF,2025-09-25,buy,0.3005737066268921
XLK,2025-09-25,buy,0.3657400608062744
XLV,2025-09-25,sell,0.4531875252723694
XLY,2025-09-25,buy,0.3242703080177307
XOM,2025-09-25,buy,0.3877847492694855
XRAY,2025-09-25,buy,0.37607795000076294
YMM,2025-09-25,buy,0.4779920279979706
YUM,2025-09-25,buy,0.3907258212566376
ZBH,2025-09-25,sell,0.32519087195396423
ZBRA,2025-09-25,buy,0.5066896080970764
ZION,2025-09-25,buy,0.35484373569488525
ZM,2025-09-25,sell,0.7546230554580688
ZTO,2025-09-25,buy,0.3248918056488037
ZTS,2025-09-25,sell,0.32701316475868225
