ticker,event_time,signal,confidence
CBRE,2025-10-03,buy,0.6048843860626221
CCI,2025-10-03,sell,0.3242989778518677
CCL,2025-10-03,buy,0.39785462617874146
CF,2025-10-03,buy,0.30306369066238403
CHD,2025-10-03,buy,0.4890851080417633
CHRW,2025-10-03,buy,0.5412847399711609
CHTR,2025-10-03,buy,0.5338922739028931
CI,2025-10-03,sell,0.6264175772666931
CL,2025-10-03,buy,0.35451018810272217
CLX,2025-10-03,sell,0.3134315311908722
CMCSA,2025-10-03,sell,0.35632994771003723
CME,2025-10-03,buy,0.48069509863853455
CMG,2025-10-03,sell,0.3276395797729492
CMS,2025-10-03,sell,0.7022221088409424
CNP,2025-10-03,buy,0.5496516227722168
CNX,2025-10-03,buy,0.6111410856246948
COF,2025-10-03,sell,0.3298409879207611
COIN,2025-10-03,buy,0.6069868803024292
COO,2025-10-03,buy,0.5951125025749207
COP,2025-10-03,buy,0.31519654393196106
COST,2025-10-03,buy,0.5703214406967163
CPRT,2025-10-03,buy,0.4567156136035919
CRL,2025-10-03,buy,0.6774131059646606
CSCO,2025-10-03,buy,0.3246849477291107
CSGP,2025-10-03,buy,0.5857686400413513
CSX,2025-10-03,buy,0.6728458404541016
CTAS,2025-10-03,sell,0.4342952370643616
CTSH,2025-10-03,sell,0.32099780440330505
CTVA,2025-10-03,buy,0.36130720376968384
CVS,2025-10-03,buy,0.5003863573074341
CVX,2025-10-03,sell,0.36411648988723755
D,2025-10-02,buy,0.4544106721878052
DD,2025-10-03,buy,0.6779313087463379
DELL,2025-10-03,buy,0.47766438126564026
DG,2025-10-03,buy,0.6245625019073486
DHI,2025-10-03,buy,0.5159712433815002
DIS,2025-10-03,buy,0.46959713101387024
DLTR,2025-10-03,buy,0.5254658460617065
DOV,2025-10-03,sell,0.37669920921325684
DRI,2025-10-03,buy,0.527886152267456
DUK,2025-10-03,buy,0.5736218690872192
DVA,2025-10-03,sell,0.3039866089820862
DVN,2025-10-03,sell,0.5237910151481628
EA,2025-10-03,buy,0.5664470791816711
EBAY,2025-10-03,sell,0.6052476167678833
ECL,2025-10-03,sell,0.3007625639438629
ED,2025-10-03,sell,0.403521865606308
EDU,2025-10-03,buy,0.3028576374053955
EL,2025-10-03,buy,0.5437803864479065
EMR,2025-10-03,buy,0.44205495715141296
ENPH,2025-10-03,buy,0.41651007533073425
EOG,2025-10-03,sell,0.3661707043647766
ETN,2025-10-03,buy,0.5925819277763367
ETR,2025-10-03,buy,0.3774673342704773
ETSY,2025-10-03,buy,0.3701876103878021
EXPD,2025-10-03,buy,0.5691931247711182
EXPE,2025-10-03,buy,0.4148023724555969
FANG,2025-10-03,sell,0.4937063455581665
FAST,2025-10-03,buy,0.4035836160182953
FCX,2025-10-03,buy,0.5219904184341431
FDX,2025-10-03,buy,0.34110885858535767
FE,2025-10-03,buy,0.5054272413253784
FFIV,2025-10-03,buy,0.5693079233169556
FOX,2025-10-03,sell,0.3775411546230316
FOXA,2025-10-03,buy,0.30182456970214844
FTI,2025-10-03,buy,0.6979386210441589
FTV,2025-10-03,sell,0.36087092757225037
GD,2025-10-03,buy,0.3131881654262543
GE,2025-10-03,buy,0.3567878007888794
GILD,2025-10-03,sell,0.36402031779289246
GLD,2025-10-03,buy,0.4811035394668579
GM,2025-10-03,buy,0.49107396602630615
GME,2025-10-03,buy,0.49026402831077576
GOOG,2025-10-03,buy,0.5560014843940735
GOOGL,2025-10-03,buy,0.5855064988136292
GPC,2025-10-03,sell,0.3941754102706909
GPN,2025-10-03,buy,0.4039407968521118
GRMN,2025-10-03,buy,0.4239932596683502
GS,2025-10-03,buy,0.323974072933197
GWW,2025-10-03,sell,0.42929360270500183
HAL,2025-10-03,buy,0.45447251200675964
HAS,2025-10-03,buy,0.3688918352127075
HBI,2025-10-02,buy,0.30539438128471375
HCA,2025-10-03,buy,0.34838080406188965
HCSG,2025-10-03,buy,0.4576289653778076
HD,2025-10-03,buy,0.4611290991306305
HIG,2025-10-03,buy,0.3670330047607422
HII,2025-10-03,buy,0.5215596556663513
HLT,2025-10-03,buy,0.4237727224826813
HOLX,2025-10-03,buy,0.6372388005256653
HON,2025-10-03,buy,0.3216782510280609
HRL,2025-10-03,sell,0.5938652157783508
HSIC,2025-10-03,buy,0.3679777979850769
HSY,2025-10-03,buy,0.6263455152511597
HUM,2025-10-03,buy,0.3947978913784027
HWM,2025-10-03,buy,0.3514584004878998
IBM,2025-10-03,buy,0.6397576928138733
ICE,2025-10-03,buy,0.33312827348709106
IDXX,2025-10-03,buy,0.40425437688827515
IEX,2025-10-03,buy,0.40667882561683655
IFF,2025-10-03,buy,0.3006170988082886
ILMN,2025-10-03,buy,0.47789081931114197
INCY,2025-10-03,buy,0.42055535316467285
INFO,2025-10-03,buy,0.5708491206169128
INTC,2025-10-02,buy,0.46070733666419983
INTU,2025-10-03,buy,0.6744226813316345
IP,2025-10-03,buy,0.3821660280227661
IPG,2025-10-03,sell,0.3476988673210144
IPGP,2025-10-03,buy,0.6971909403800964
IQV,2025-10-03,sell,0.3840528428554535
IR,2025-10-03,buy,0.7593883872032166
IT,2025-10-03,buy,0.41910311579704285
IVZ,2025-10-03,buy,0.3429771661758423
JBHT,2025-10-03,buy,0.641543447971344
JKHY,2025-10-03,buy,0.4380476474761963
JLL,2025-10-03,buy,0.3389512300491333
JPM,2025-10-03,buy,0.42954912781715393
KEX,2025-10-03,buy,0.42281657457351685
KEYS,2025-10-03,buy,0.41588544845581055
KHC,2025-10-03,sell,0.441780149936676
KIM,2025-10-03,buy,0.3706832528114319
KKR,2025-10-02,sell,0.5389599204063416
KLAC,2025-10-03,buy,0.7996846437454224
KMI,2025-10-03,buy,0.37107548117637634
KO,2025-10-03,sell,0.4831421673297882
L,2025-10-03,buy,0.4779984951019287
LAD,2025-10-03,buy,0.3849458396434784
LH,2025-10-03,buy,0.6376095414161682
LKQ,2025-10-03,sell,0.43949243426322937
LLY,2025-10-03,buy,0.32319122552871704
LMT,2025-10-03,buy,0.48858579993247986
LNC,2025-10-03,buy,0.3525935411453247
LNT,2025-10-03,buy,0.470745325088501
LOW,2025-10-03,buy,0.37192410230636597
LRCX,2025-10-03,buy,0.5976299047470093
LUMN,2025-10-03,buy,0.6246870160102844
LUV,2025-10-02,buy,0.60843425989151
LW,2025-10-03,buy,0.6229544878005981
LYV,2025-10-03,buy,0.488784521818161
MA,2025-10-03,buy,0.31978920102119446
MAA,2025-10-03,buy,0.46260249614715576
MAR,2025-10-03,buy,0.532549262046814
MAS,2025-10-03,buy,0.5523734092712402
MCD,2025-10-03,sell,0.4525392949581146
MCHP,2025-10-02,buy,0.4751087725162506
MCK,2025-10-03,buy,0.44502466917037964
MCO,2025-10-03,buy,0.6319882869720459
MDU,2025-10-03,buy,0.4713990390300751
MEC,2025-10-03,sell,0.5672913789749146
MGM,2025-10-03,buy,0.7243385910987854
MHK,2025-10-03,sell,0.3824625611305237
MKC,2025-10-03,buy,0.3403196930885315
MLM,2025-10-03,buy,0.5354148745536804
MMC,2025-10-03,sell,0.4271603226661682
MMM,2025-10-03,buy,0.3013060688972473
MNST,2025-10-03,buy,0.30636295676231384
MOH,2025-10-03,buy,0.360651433467865
MOS,2025-10-03,buy,0.622489333152771
MPWR,2025-10-03,buy,0.5856317281723022
MRK,2025-10-02,buy,0.36345529556274414
MS,2025-10-03,buy,0.4802076816558838
MSI,2025-10-03,buy,0.48619943857192993
MSM,2025-10-03,buy,0.3593042492866516
MTB,2025-10-03,sell,0.3674739897251129
MTD,2025-10-03,buy,0.5733517408370972
MU,2025-10-02,buy,0.573272705078125
NCLH,2025-10-03,buy,0.43925026059150696
NDAQ,2025-10-03,buy,0.3536088168621063
NEE,2025-10-03,sell,0.5772081613540649
NEM,2025-10-03,buy,0.5353628396987915
NFLX,2025-10-03,buy,0.4596419930458069
NIO,2025-10-03,buy,0.5455089807510376
NOC,2025-10-03,buy,0.37456080317497253
NOW,2025-10-03,buy,0.42629191279411316
NRG,2025-10-03,buy,0.3133203685283661
NSC,2025-10-03,buy,0.3492773473262787
NTAP,2025-10-02,buy,0.5525729060173035
NUE,2025-10-03,buy,0.44599321484565735
NWL,2025-10-03,buy,0.3090406358242035
NWS,2025-10-03,sell,0.5287142992019653
NWSA,2025-10-03,buy,0.49434134364128113
NXPI,2025-10-03,buy,0.5021874904632568
ODFL,2025-10-03,sell,0.3162117302417755
OGN,2025-10-03,buy,0.3748907446861267
ORLY,2025-10-03,buy,0.5845610499382019
OXY,2025-10-02,sell,0.38385847210884094
PCAR,2025-10-03,buy,0.4485180974006653
PDD,2025-10-03,buy,0.35927435755729675
PEG,2025-10-03,sell,0.5750044584274292
PFG,2025-10-03,sell,0.3533094525337219
PG,2025-10-03,buy,0.43524429202079773
PGR,2025-10-03,sell,0.3322421610355377
PH,2025-10-03,buy,0.3092920184135437
PHM,2025-10-03,buy,0.5537674427032471
PKG,2025-10-03,buy,0.33090460300445557
PM,2025-10-03,sell,0.5231139063835144
PNR,2025-10-03,buy,0.5934320092201233
PPG,2025-10-03,buy,0.5998373627662659
PSA,2025-10-03,buy,0.32865309715270996
PSX,2025-10-03,buy,0.47785452008247375
PTC,2025-10-03,buy,0.516710638999939
PTON,2025-10-03,buy,0.5484235286712646
PWR,2025-10-03,buy,0.3960720896720886
PYPL,2025-10-02,buy,0.35916292667388916
PZZA,2025-10-03,buy,0.47906357049942017
QCOM,2025-10-03,buy,0.3839755952358246
QQQ,2025-10-02,buy,0.5212661623954773
QRVO,2025-10-03,buy,0.4210119843482971
RCL,2025-10-03,buy,0.43564149737358093
REGN,2025-10-03,buy,0.41295409202575684
RJF,2025-10-03,buy,0.49010351300239563
RL,2025-10-03,buy,0.533231794834137
ROKU,2025-10-03,buy,0.3219589293003082
ROST,2025-10-03,buy,0.36582130193710327
RSG,2025-10-03,sell,0.6291637420654297
RTX,2025-10-03,buy,0.6368903517723083
SAP,2025-10-03,buy,0.4810607135295868
SBUX,2025-10-03,buy,0.3375730514526367
SCHW,2025-10-03,buy,0.41766253113746643
SEDG,2025-10-03,buy,0.38455891609191895
SHW,2025-10-03,buy,0.7392136454582214
SJM,2025-10-03,sell,0.53000408411026
SLV,2025-10-03,buy,0.4967982769012451
SNA,2025-10-03,buy,0.6664702892303467
SNPS,2025-10-03,buy,0.4155784845352173
SPXU,2025-10-03,sell,0.3642635643482208
SRE,2025-10-03,buy,0.3478238880634308
STE,2025-10-03,buy,0.3665720224380493
STZ,2025-10-03,sell,0.3840847611427307
SWKS,2025-10-03,buy,0.5572978854179382
SYF,2025-10-03,buy,0.43958809971809387
SYK,2025-10-03,sell,0.4596383571624756
T,2025-10-03,buy,0.3829192817211151
TAL,2025-10-03,buy,0.342698335647583
TAP,2025-10-03,sell,0.490526407957077
TDY,2025-10-03,buy,0.5824437737464905
TEL,2025-10-03,buy,0.46460145711898804
TER,2025-10-03,buy,0.49940717220306396
TFC,2025-10-03,buy,0.3635178506374359
TFX,2025-10-03,buy,0.5120262503623962
TJX,2025-10-03,buy,0.4698433578014374
TME,2025-10-03,buy,0.3586876094341278
TMO,2025-10-03,buy,0.475218802690506
TPR,2025-10-03,buy,0.30265629291534424
TQQQ,2025-10-03,buy,0.35611867904663086
TRMB,2025-10-03,buy,0.36090633273124695
TRV,2025-10-02,buy,0.4041624665260315
TSCO,2025-10-03,buy,0.3165181577205658
TSLA,2025-10-03,buy,0.3935304284095764
TTWO,2025-10-03,buy,0.3697051405906677
TXN,2025-10-03,buy,0.35386064648628235
TXT,2025-10-03,buy,0.5677070021629333
TYL,2025-10-03,buy,0.4415875971317291
UAL,2025-10-03,buy,0.5601105093955994
UDR,2025-10-03,buy,0.3470318615436554
UHS,2025-10-03,buy,0.44194963574409485
ULTA,2025-10-03,buy,0.6562418937683105
UNH,2025-10-03,buy,0.6231116652488708
UNP,2025-10-03,sell,0.48811426758766174
UPRO,2025-10-03,buy,0.5709190368652344
URI,2025-10-03,buy,0.661074697971344
V,2025-10-03,buy,0.3300563395023346
VCR,2025-10-03,buy,0.3669881522655487
VDE,2025-10-03,sell,0.34220632910728455
VFC,2025-10-03,buy,0.3783605098724365
VFH,2025-10-03,buy,0.4342590570449829
VGT,2025-10-03,buy,0.4928811192512512
VICI,2025-10-03,sell,0.3707484006881714
VIPS,2025-10-03,sell,0.35074734687805176
VLO,2025-10-03,buy,0.4181177318096161
VMC,2025-10-03,buy,0.35519880056381226
VOX,2025-10-03,buy,0.5387060046195984
VRSK,2025-10-03,buy,0.6051672697067261
VRSN,2025-10-03,buy,0.4721623361110687
VRSN,2025-10-03,buy,0.365725040435791
VRTX,2025-10-03,buy,0.46727392077445984
VTI,2025-10-03,buy,0.3576471209526062
VTRS,2025-10-03,buy,0.32972246408462524
VUG,2025-10-03,buy,0.6145218014717102
WAB,2025-10-03,buy,0.6408141255378723
WAT,2025-10-03,buy,0.6502342224121094
WEC,2025-10-03,buy,0.6392905116081238
WELL,2025-10-03,buy,0.5809886455535889
WFC,2025-10-02,buy,0.49206995964050293
WM,2025-10-03,sell,0.677179217338562
WMB,2025-10-03,buy,0.3194133937358856
WMT,2025-10-03,buy,0.4688718616962433
WRB,2025-10-03,buy,0.35671883821487427
WST,2025-10-03,buy,0.711205780506134
WTW,2025-10-03,sell,0.4663875102996826
WYNN,2025-10-03,buy,0.3430129885673523
XLC,2025-10-03,buy,0.4120446741580963
XLE,2025-10-03,sell,0.36995089054107666
XLF,2025-10-03,buy,0.48417606949806213
XLV,2025-10-03,sell,0.34101033210754395
XLY,2025-10-03,buy,0.36631065607070923
XOM,2025-10-03,sell,0.40769705176353455
XRAY,2025-10-03,sell,0.40732628107070923
XYL,2025-10-03,buy,0.46554630994796753
YMM,2025-10-03,buy,0.3777581453323364
YUM,2025-10-03,buy,0.6098273992538452
ZBRA,2025-10-03,buy,0.516882061958313
ZION,2025-10-03,buy,0.35243645310401917
ZM,2025-10-03,sell,0.651205837726593
ZTO,2025-10-03,buy,0.3759799003601074
ZTS,2025-10-03,buy,0.31316059827804565
